1.200000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+01,3.698000000000000114e+02
1.840000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01,4.600000000000000000e+02
1.851000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,5.700000000000000000e+01,3.740000000000000000e+02
1.660000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,1.900000000000000000e+01,3.900000000000000000e+02
1.096000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,9.700000000000000000e+01,1.580000000000000000e+02
1.775000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,2.800000000000000000e+01,4.260000000000000000e+02
2.030000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00,4.500000000000000000e+01,3.900000000000000000e+02
1.784000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00,1.070000000000000000e+02,2.777740000000000009e+02
1.073000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+02,2.169600000000000080e+02
1.552000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,4.258000000000000114e+02
1.953000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,5.040000000000000000e+02
1.224000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+01,3.290000000000000000e+02
1.616000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,4.640000000000000000e+02
8.160000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,5.800000000000000000e+01,2.200000000000000000e+02
1.349000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,2.100000000000000000e+01,3.580000000000000000e+02
1.571000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,4.780000000000000000e+02
1.486000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,3.340000000000000000e+02
1.506000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,4.269800000000000182e+02
1.097000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,2.700000000000000000e+01,2.900000000000000000e+02
1.764000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,2.400000000000000000e+01,4.630000000000000000e+02
1.208000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,3.908000000000000114e+02
1.470000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,2.400000000000000000e+01,3.540000000000000000e+02
1.768000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,8.400000000000000000e+01,3.500000000000000000e+02
1.654000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,1.900000000000000000e+01,4.600000000000000000e+02
1.029000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,2.370000000000000000e+02
1.120000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,2.883039999999999736e+02
1.150000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,2.820000000000000000e+02
8.160000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,3.900000000000000000e+01,2.490000000000000000e+02
1.040000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,3.040000000000000000e+02
1.392000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,3.320000000000000000e+02
1.603000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,2.900000000000000000e+01,3.518000000000000114e+02
1.215000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,3.100000000000000000e+02
1.073000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+02,2.169600000000000080e+02
2.599000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00,2.200000000000000000e+01,6.663360000000000127e+02
1.431000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,3.300000000000000000e+02
2.090000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,2.600000000000000000e+01,4.800000000000000000e+02
1.790000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00,4.900000000000000000e+01,3.303000000000000114e+02
1.484000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,3.480000000000000000e+02
1.040000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,3.040000000000000000e+02
1.431000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,3.840000000000000000e+02
1.159000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,3.160000000000000000e+02
1.547000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+01,4.303999999999999773e+02
1.983000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,2.200000000000000000e+01,4.500000000000000000e+02
1.056000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,2.840000000000000000e+02
1.180000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,9.900000000000000000e+01,2.750000000000000000e+02
1.358000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+01,4.140000000000000000e+02
9.600000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,5.100000000000000000e+01,2.580000000000000000e+02
1.456000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,3.780000000000000000e+02
1.446000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,3.500000000000000000e+02
1.208000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,4.120000000000000000e+02
1.553000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,3.730000000000000000e+02
8.820000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,4.900000000000000000e+01,2.250000000000000000e+02
2.030000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00,4.500000000000000000e+01,3.900000000000000000e+02
1.040000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,2.673999999999999773e+02
1.616000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,4.640000000000000000e+02
8.030000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+01,1.740000000000000000e+02
1.430000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,2.100000000000000000e+01,3.400000000000000000e+02
1.656000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,4.300000000000000000e+02
1.541000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,4.400000000000000000e+02
9.480000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,2.160000000000000000e+02
1.224000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+01,3.290000000000000000e+02
1.432000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,4.300000000000000000e+01,3.880000000000000000e+02
1.660000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,1.900000000000000000e+01,3.900000000000000000e+02
1.212000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,3.560000000000000000e+02
1.050000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,2.578000000000000114e+02
1.618000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,7.100000000000000000e+01,3.943000000000000114e+02
1.356000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,4.074599999999999795e+02
1.680000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+01,4.332799999999999727e+02
2.041000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,5.800000000000000000e+01,5.002500000000000000e+02
1.317000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,4.931700000000000159e+02
1.317000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,3.700000000000000000e+01,3.975699999999999932e+02
2.064000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.640199999999999818e+02
1.730000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,5.751499999999999773e+02
1.220000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,3.200000000000000000e+01,3.561000000000000227e+02
1.637000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,5.679500000000000455e+02
1.222000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+01,3.066600000000000250e+02
1.221000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,3.900500000000000114e+02
1.513000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,2.700000000000000000e+01,4.574399999999999977e+02
6.250000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,4.200000000000000000e+01,1.515600000000000023e+02
7.020000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,1.302800000000000011e+02
1.181000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,3.638100000000000023e+02
9.960000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,6.800000000000000000e+01,2.964499999999999886e+02
1.543000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,3.800000000000000000e+01,4.693899999999999864e+02
1.039000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,1.300000000000000000e+01,3.891299999999999955e+02
8.310000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+01,1.713499999999999943e+02
2.017000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00,4.300000000000000000e+01,6.347599999999999909e+02
1.320000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,4.058999999999999773e+02
1.441000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+01,4.447599999999999909e+02
8.260000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+01,2.627699999999999818e+02
1.189000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00,4.100000000000000000e+01,3.638399999999999750e+02
1.459000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,5.500000000000000000e+01,3.359499999999999886e+02
9.390000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,7.900000000000000000e+01,1.318100000000000023e+02
1.568000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,4.955899999999999750e+02
1.166000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,9.300000000000000000e+01,1.760500000000000114e+02
1.293000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,4.636200000000000045e+02
1.165000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,3.400000000000000000e+01,3.268000000000000114e+02
2.177000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,5.300000000000000000e+01,6.380800000000000409e+02
1.408000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+01,4.386700000000000159e+02
9.770000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,3.224800000000000182e+02
1.752000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,3.300000000000000000e+01,4.500899999999999750e+02
9.100000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,3.104599999999999795e+02
1.499000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,2.300000000000000000e+01,3.891200000000000045e+02
6.050000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+01,1.682899999999999920e+02
8.660000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.700000000000000000e+01,2.351999999999999886e+02
1.494000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,4.693000000000000114e+02
1.718000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,6.100000000000000000e+01,3.904700000000000273e+02
1.484000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+00,4.600000000000000000e+01,3.893000000000000114e+02
1.366000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,5.900000000000000000e+01,3.473799999999999955e+02
1.289000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,5.400000000000000000e+01,3.471600000000000250e+02
8.040000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+01,2.552500000000000000e+02
1.117000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,2.400000000000000000e+01,3.256100000000000136e+02
1.223000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,5.700000000000000000e+01,3.163700000000000045e+02
1.849000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,5.400000000000000000e+01,4.626399999999999864e+02
1.555000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00,3.800000000000000000e+01,4.603500000000000227e+02
6.870000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,4.100000000000000000e+01,1.921800000000000068e+02
1.547000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,7.100000000000000000e+01,3.136600000000000250e+02
1.254000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,3.783100000000000023e+02
1.134000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00,5.200000000000000000e+01,3.557900000000000205e+02
1.665000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00,3.300000000000000000e+01,5.489800000000000182e+02
1.838000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,3.300000000000000000e+01,5.216100000000000136e+02
1.797000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,4.394499999999999886e+02
1.067000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,2.440699999999999932e+02
1.286000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,3.875500000000000114e+02
1.550000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,7.200000000000000000e+01,4.044700000000000273e+02
1.815000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,3.900000000000000000e+01,4.596000000000000227e+02
1.216000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,3.528500000000000227e+02
1.337000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,4.544599999999999795e+02
9.570000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+00,4.700000000000000000e+01,3.297699999999999818e+02
9.200000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,3.004300000000000068e+02
1.748000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,4.100000000000000000e+01,5.417799999999999727e+02
1.972000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,5.691000000000000227e+02
1.384000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,1.700000000000000000e+01,4.322099999999999795e+02
1.827000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00,9.200000000000000000e+01,4.884399999999999977e+02
1.562000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+01,5.471000000000000227e+02
1.147000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,4.567500000000000000e+02
1.562000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,6.800000000000000000e+01,3.767900000000000205e+02
2.047000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,5.452699999999999818e+02
1.398000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,3.912099999999999795e+02
2.058000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00,5.400000000000000000e+01,5.248999999999999773e+02
6.000000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,3.800000000000000000e+01,1.505000000000000000e+02
1.752000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,4.218600000000000136e+02
1.449000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+01,3.931499999999999773e+02
1.290000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,2.100000000000000000e+01,4.478299999999999841e+02
1.451000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+00,6.300000000000000000e+01,3.508399999999999750e+02
6.000000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,3.400000000000000000e+01,1.862199999999999989e+02
1.323000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+01,4.920699999999999932e+02
1.560000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,4.398000000000000114e+02
2.022000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,4.900000000000000000e+01,5.168400000000000318e+02
1.200000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,2.400000000000000000e+01,3.443299999999999841e+02
1.080000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,1.700000000000000000e+01,3.691200000000000045e+02
1.206000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,4.400000000000000000e+01,3.066399999999999864e+02
1.791000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,4.400000000000000000e+01,4.235500000000000114e+02
1.549000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,4.855600000000000023e+02
1.195000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,3.515199999999999818e+02
1.625000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,4.400000000000000000e+01,4.908399999999999750e+02
1.453000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,5.133099999999999454e+02
1.812000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.510399999999999636e+02
1.124000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01,3.180600000000000023e+02
1.278000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,3.300000000000000000e+01,3.372799999999999727e+02
1.252000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,4.600000000000000000e+01,3.141600000000000250e+02
8.100000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,7.600000000000000000e+01,1.653499999999999943e+02
1.535000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+01,3.948799999999999955e+02
1.521000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00,3.400000000000000000e+01,4.277900000000000205e+02
1.415000000000000000e+03,4.000000000000000000e+00,1.000000000000000000e+00,3.800000000000000000e+01,4.401399999999999864e+02
1.317000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,4.278000000000000114e+02
